datetime,time_days,flux
2020-01-15 17:10:00,14.715278,0.997869
2020-01-15 17:20:00,14.722222,1.004417
2020-01-15 17:30:00,14.729167,1.000387
2020-01-15 17:40:00,14.736111,0.998417
2020-01-15 17:50:00,14.743056,0.997848
2020-01-15 18:00:00,14.75,0.998601
2020-01-15 18:10:00,14.756944,0.999952
2020-01-15 18:20:00,14.763889,0.995672
2020-01-15 18:30:00,14.770833,1.00145
2020-01-15 18:40:00,14.777778,1.000493
2020-01-15 18:50:00,14.784722,1.00054
2020-01-15 19:00:00,14.791667,0.999881
2020-01-15 19:10:00,14.798611,0.998874
2020-01-15 19:20:00,14.805556,1.000547
2020-01-15 19:30:00,14.8125,1.000384
2020-01-15 19:40:00,14.819444,0.99806
2020-01-15 19:50:00,14.826389,0.997551
2020-01-15 20:00:00,14.833333,0.99928
2020-01-15 20:10:00,14.840278,1.002939
2020-01-15 20:20:00,14.847222,0.996009
2020-01-15 20:30:00,14.854167,0.995478
2020-01-15 20:40:00,14.861111,0.999599
2020-01-15 20:50:00,14.868056,0.999355
2020-01-15 21:00:00,14.875,0.999702
2020-01-15 21:10:00,14.881944,0.999919
2020-01-15 21:20:00,14.888889,0.998791
2020-01-15 21:30:00,14.895833,1.003115
2020-01-15 21:40:00,14.902778,0.995428
2020-01-15 21:50:00,14.909722,0.9974
2020-01-15 22:00:00,14.916667,0.999254
2020-01-15 22:10:00,14.923611,0.995444
2020-01-15 22:20:00,14.930556,0.999153
2020-01-15 22:30:00,14.9375,1.003787
2020-01-15 22:40:00,14.944444,0.999727
2020-01-15 22:50:00,14.951389,1.000292
2020-01-15 23:00:00,14.958333,0.996605
2020-01-15 23:10:00,14.965278,0.998256
2020-01-15 23:20:00,14.972222,0.998899
2020-01-15 23:30:00,14.979167,0.999084
2020-01-15 23:40:00,14.986111,1.003123
2020-01-15 23:50:00,14.993056,1.001354
2020-01-16 00:00:00,15.0,0.997221
2020-01-16 00:10:00,15.006944,1.000657
2020-01-16 00:20:00,15.013889,1.001327
2020-01-16 00:30:00,15.020833,1.002973
2020-01-16 00:40:00,15.027778,1.004114
2020-01-16 00:50:00,15.034722,0.997666
2020-01-16 01:00:00,15.041667,0.998217
2020-01-16 01:10:00,15.048611,0.997141
2020-01-16 01:20:00,15.055556,0.999741
2020-01-16 01:30:00,15.0625,1.001532
2020-01-16 01:40:00,15.069444,1.002875
2020-01-16 01:50:00,15.076389,1.000258
2020-01-16 02:00:00,15.083333,0.999689
2020-01-16 02:10:00,15.090278,1.000908
2020-01-16 02:20:00,15.097222,0.998482
2020-01-16 02:30:00,15.104167,1.005834
2020-01-16 02:40:00,15.111111,0.996631
2020-01-16 02:50:00,15.118056,1.001153
2020-01-16 03:00:00,15.125,1.005791
2020-01-16 03:10:00,15.131944,1.000789
2020-01-16 03:20:00,15.138889,1.000338
2020-01-16 03:30:00,15.145833,0.999959
2020-01-16 03:40:00,15.152778,1.000443
2020-01-16 03:50:00,15.159722,1.004366
2020-01-16 04:00:00,15.166667,0.995445
2020-01-16 04:10:00,15.173611,1.004848
2020-01-16 04:20:00,15.180556,0.997495
2020-01-16 04:30:00,15.1875,1.000428
2020-01-16 04:40:00,15.194444,1.000062
2020-01-16 04:50:00,15.201389,0.990647
2020-01-16 05:00:00,15.208333,0.98522
2020-01-16 05:10:00,15.215278,0.990411
2020-01-16 05:20:00,15.222222,0.994356
2020-01-16 05:30:00,15.229167,0.985928
2020-01-16 05:40:00,15.236111,0.98985
2020-01-16 05:50:00,15.243056,0.987761
2020-01-16 06:00:00,15.25,0.99052
2020-01-16 06:10:00,15.256944,0.989543
2020-01-16 06:20:00,15.263889,0.987931
2020-01-16 06:30:00,15.270833,0.990794
2020-01-16 06:40:00,15.277778,0.994125
2020-01-16 06:50:00,15.284722,0.989177
2020-01-16 07:00:00,15.291667,0.991493
2020-01-16 07:10:00,15.298611,0.9865
2020-01-16 07:20:00,15.305556,0.987381
2020-01-16 07:30:00,15.3125,0.990993
2020-01-16 07:40:00,15.319444,0.993561
2020-01-16 07:50:00,15.326389,0.990779
2020-01-16 08:00:00,15.333333,0.989147
2020-01-16 08:10:00,15.340278,0.989967
2020-01-16 08:20:00,15.347222,0.986882
2020-01-16 08:30:00,15.354167,0.991558
2020-01-16 08:40:00,15.361111,0.992291
2020-01-16 08:50:00,15.368056,0.988994
2020-01-16 09:00:00,15.375,0.988988
2020-01-16 09:10:00,15.381944,1.002867
2020-01-16 09:20:00,15.388889,1.001149
2020-01-16 09:30:00,15.395833,1.002114
2020-01-16 09:40:00,15.402778,1.007567
2020-01-16 09:50:00,15.409722,1.001738
2020-01-16 10:00:00,15.416667,1.001498
2020-01-16 10:10:00,15.423611,1.000814
2020-01-16 10:20:00,15.430556,1.004331
2020-01-16 10:30:00,15.4375,1.002056
2020-01-16 10:40:00,15.444444,1.000923
2020-01-16 10:50:00,15.451389,1.005888
2020-01-16 11:00:00,15.458333,1.006171
2020-01-16 11:10:00,15.465278,1.001159
2020-01-16 11:20:00,15.472222,0.998031
2020-01-16 11:30:00,15.479167,1.005254
2020-01-16 11:40:00,15.486111,1.001061
2020-01-16 11:50:00,15.493056,1.004786
2020-01-16 12:00:00,15.5,0.997922
2020-01-16 12:10:00,15.506944,1.005116
2020-01-16 12:20:00,15.513889,0.999893
2020-01-16 12:30:00,15.520833,1.004785
2020-01-16 12:40:00,15.527778,1.003031
2020-01-16 12:50:00,15.534722,1.000647
2020-01-16 13:00:00,15.541667,1.002051
2020-01-16 13:10:00,15.548611,1.004821
2020-01-16 13:20:00,15.555556,1.003406
2020-01-16 13:30:00,15.5625,1.004639
2020-01-16 13:40:00,15.569444,1.008155
2020-01-16 13:50:00,15.576389,0.99934
2020-01-16 14:00:00,15.583333,1.007329
2020-01-16 14:10:00,15.590278,1.003583
2020-01-16 14:20:00,15.597222,1.001111
2020-01-16 14:30:00,15.604167,1.000068
2020-01-16 14:40:00,15.611111,1.002956
2020-01-16 14:50:00,15.618056,1.005769
2020-01-16 15:00:00,15.625,1.003181
2020-01-16 15:10:00,15.631944,1.007313
2020-01-16 15:20:00,15.638889,0.999942
2020-01-16 15:30:00,15.645833,1.003575
2020-01-16 15:40:00,15.652778,1.000509
2020-01-16 15:50:00,15.659722,1.004584
2020-01-16 16:00:00,15.666667,1.005927
2020-01-16 16:10:00,15.673611,1.002692
2020-01-16 16:20:00,15.680556,0.997268
2020-01-16 16:30:00,15.6875,1.00431
2020-01-16 16:40:00,15.694444,1.004938
2020-01-16 16:50:00,15.701389,1.004891
2020-01-16 17:00:00,15.708333,1.007004
2020-01-16 17:10:00,15.715278,1.00127
2020-01-16 17:20:00,15.722222,1.005682
2020-01-16 17:30:00,15.729167,1.006996
2020-01-16 17:40:00,15.736111,0.999602
2020-01-16 17:50:00,15.743056,1.004881
2020-01-16 18:00:00,15.75,1.002854
2020-01-16 18:10:00,15.756944,1.003944
2020-01-16 18:20:00,15.763889,1.005049
2020-01-16 18:30:00,15.770833,1.002995
2020-01-16 18:40:00,15.777778,1.002556
2020-01-16 18:50:00,15.784722,1.004363
2020-01-16 19:00:00,15.791667,1.001592
2020-01-16 19:10:00,15.798611,1.001627
2020-01-16 19:20:00,15.805556,1.006072
2020-01-16 19:30:00,15.8125,1.001533
2020-01-16 19:40:00,15.819444,1.006103
2020-01-16 19:50:00,15.826389,1.005625
2020-01-16 20:00:00,15.833333,1.000185
2020-01-16 20:10:00,15.840278,1.002837
2020-01-16 20:20:00,15.847222,1.007547
2020-01-16 20:30:00,15.854167,1.002139
2020-01-16 20:40:00,15.861111,1.003462
2020-01-16 20:50:00,15.868056,1.005809
2020-01-16 21:00:00,15.875,1.006642
2020-01-16 21:10:00,15.881944,1.004085
2020-01-16 21:20:00,15.888889,1.00325
2020-01-16 21:30:00,15.895833,1.00833
2020-01-16 21:40:00,15.902778,1.009151
2020-01-16 21:50:00,15.909722,1.00728
2020-01-16 22:00:00,15.916667,1.005076
2020-01-16 22:10:00,15.923611,1.002871
2020-01-16 22:20:00,15.930556,1.002845
2020-01-16 22:30:00,15.9375,1.006256
2020-01-16 22:40:00,15.944444,1.006024
2020-01-16 22:50:00,15.951389,1.008511
2020-01-16 23:00:00,15.958333,1.006662
2020-01-16 23:10:00,15.965278,1.001306
2020-01-16 23:20:00,15.972222,1.007721
2020-01-16 23:30:00,15.979167,1.002624
2020-01-16 23:40:00,15.986111,1.004187
2020-01-16 23:50:00,15.993056,1.0058
2020-01-17 00:00:00,16.0,1.010191
2020-01-17 00:10:00,16.006944,1.013004
2020-01-17 00:20:00,16.013889,1.006773
2020-01-17 00:30:00,16.020833,1.004825
2020-01-17 00:40:00,16.027778,1.006646
2020-01-17 00:50:00,16.034722,1.007555
2020-01-17 01:00:00,16.041667,1.004561
2020-01-17 01:10:00,16.048611,1.009876
2020-01-17 01:20:00,16.055556,1.005989
2020-01-17 01:30:00,16.0625,1.006684
2020-01-17 01:40:00,16.069444,1.00713
2020-01-17 01:50:00,16.076389,1.006545
2020-01-17 02:00:00,16.083333,1.007613
2020-01-17 02:10:00,16.090278,1.003998
2020-01-17 02:20:00,16.097222,1.00417
2020-01-17 02:30:00,16.104167,1.00284
2020-01-17 02:40:00,16.111111,1.006714
2020-01-17 02:50:00,16.118056,1.007586
2020-01-17 03:00:00,16.125,1.006808
2020-01-17 03:10:00,16.131944,1.009873
2020-01-17 03:20:00,16.138889,1.005697
2020-01-17 03:30:00,16.145833,1.007406
2020-01-17 03:40:00,16.152778,1.003028
2020-01-17 03:50:00,16.159722,1.004813
2020-01-17 04:00:00,16.166667,1.007542
2020-01-17 04:10:00,16.173611,1.007949
2020-01-17 04:20:00,16.180556,1.005113
2020-01-17 04:30:00,16.1875,1.005692
2020-01-17 04:40:00,16.194444,1.002098
2020-01-17 04:50:00,16.201389,1.005022
2020-01-17 05:00:00,16.208333,1.008162
2020-01-17 05:10:00,16.215278,1.007396
2020-01-17 05:20:00,16.222222,1.007231
2020-01-17 05:30:00,16.229167,1.006125
2020-01-17 05:40:00,16.236111,1.006039
2020-01-17 05:50:00,16.243056,1.004391
2020-01-17 06:00:00,16.25,1.007809
2020-01-17 06:10:00,16.256944,1.007135
2020-01-17 06:20:00,16.263889,1.007333
2020-01-17 06:30:00,16.270833,1.004807
2020-01-17 06:40:00,16.277778,1.000759
2020-01-17 06:50:00,16.284722,1.008904
2020-01-17 07:00:00,16.291667,1.004984
2020-01-17 07:10:00,16.298611,1.004043
2020-01-17 07:20:00,16.305556,1.007952
2020-01-17 07:30:00,16.3125,1.005257
2020-01-17 07:40:00,16.319444,1.008905
2020-01-17 07:50:00,16.326389,1.007816
2020-01-17 08:00:00,16.333333,1.008
2020-01-17 08:10:00,16.340278,1.002894
2020-01-17 08:20:00,16.347222,1.009357
2020-01-17 08:30:00,16.354167,1.006997
2020-01-17 08:40:00,16.361111,1.005438
2020-01-17 08:50:00,16.368056,1.006737
2020-01-17 09:00:00,16.375,1.001954
2020-01-17 09:10:00,16.381944,1.007433
2020-01-17 09:20:00,16.388889,1.003854
2020-01-17 09:30:00,16.395833,1.003062
2020-01-17 09:40:00,16.402778,1.002653
2020-01-17 09:50:00,16.409722,1.009257
2020-01-17 10:00:00,16.416667,1.004917
2020-01-17 10:10:00,16.423611,1.01034
2020-01-17 10:20:00,16.430556,1.005181
2020-01-17 10:30:00,16.4375,1.002267
2020-01-17 10:40:00,16.444444,1.003758
2020-01-17 10:50:00,16.451389,1.009653
2020-01-17 11:00:00,16.458333,1.006188
2020-01-17 11:10:00,16.465278,1.005221
2020-01-17 11:20:00,16.472222,1.007005
2020-01-17 11:30:00,16.479167,1.007873
2020-01-17 11:40:00,16.486111,1.009425
2020-01-17 11:50:00,16.493056,1.010266
2020-01-17 12:00:00,16.5,1.005758
2020-01-17 12:10:00,16.506944,1.003355
2020-01-17 12:20:00,16.513889,1.005648
2020-01-17 12:30:00,16.520833,1.007345
2020-01-17 12:40:00,16.527778,1.004297
2020-01-17 12:50:00,16.534722,1.004325
2020-01-17 13:00:00,16.541667,1.007588
2020-01-17 13:10:00,16.548611,1.006618
2020-01-17 13:20:00,16.555556,1.006833
2020-01-17 13:30:00,16.5625,1.004865
2020-01-17 13:40:00,16.569444,1.006196
2020-01-17 13:50:00,16.576389,1.004472
2020-01-17 14:00:00,16.583333,1.009018
2020-01-17 14:10:00,16.590278,1.00939
2020-01-17 14:20:00,16.597222,1.002196
2020-01-17 14:30:00,16.604167,1.004497
2020-01-17 14:40:00,16.611111,1.003088
2020-01-17 14:50:00,16.618056,1.005213
2020-01-17 15:00:00,16.625,1.006638
2020-01-17 15:10:00,16.631944,1.003231
2020-01-17 15:20:00,16.638889,1.004559
2020-01-17 15:30:00,16.645833,1.004361
2020-01-17 15:40:00,16.652778,1.007397
2020-01-17 15:50:00,16.659722,1.00706
2020-01-17 16:00:00,16.666667,1.005089
2020-01-17 16:10:00,16.673611,1.007343
2020-01-17 16:20:00,16.680556,1.005541
2020-01-17 16:30:00,16.6875,1.006235
2020-01-17 16:40:00,16.694444,1.011104
2020-01-17 16:50:00,16.701389,1.010277
2020-01-17 17:00:00,16.708333,1.003683
2020-01-17 17:10:00,16.715278,1.009012
2020-01-17 17:20:00,16.722222,1.008971
2020-01-17 17:30:00,16.729167,1.004077
2020-01-17 17:40:00,16.736111,1.009
2020-01-17 17:50:00,16.743056,1.010802
2020-01-17 18:00:00,16.75,1.004155
2020-01-17 18:10:00,16.756944,1.004672
2020-01-17 18:20:00,16.763889,1.009514
2020-01-17 18:30:00,16.770833,1.007652
2020-01-17 18:40:00,16.777778,1.008355
2020-01-17 18:50:00,16.784722,1.007831
2020-01-17 19:00:00,16.791667,1.00796
2020-01-17 19:10:00,16.798611,1.003669
2020-01-17 19:20:00,16.805556,1.009606
2020-01-17 19:30:00,16.8125,1.009914
2020-01-17 19:40:00,16.819444,1.006419
2020-01-17 19:50:00,16.826389,1.006886
2020-01-17 20:00:00,16.833333,1.003168
2020-01-17 20:10:00,16.840278,1.008283
2020-01-17 20:20:00,16.847222,1.008428
2020-01-17 20:30:00,16.854167,1.006843
2020-01-17 20:40:00,16.861111,1.00981
2020-01-17 20:50:00,16.868056,1.006165
2020-01-17 21:00:00,16.875,1.008412
2020-01-17 21:10:00,16.881944,1.004451
2020-01-17 21:20:00,16.888889,1.006941
2020-01-17 21:30:00,16.895833,1.006563
2020-01-17 21:40:00,16.902778,1.007561
2020-01-17 21:50:00,16.909722,1.006073
2020-01-17 22:00:00,16.916667,1.006667
2020-01-17 22:10:00,16.923611,1.009059
2020-01-17 22:20:00,16.930556,1.005901
2020-01-17 22:30:00,16.9375,1.002974
2020-01-17 22:40:00,16.944444,1.011362
2020-01-17 22:50:00,16.951389,1.010439
2020-01-17 23:00:00,16.958333,1.003752
2020-01-17 23:10:00,16.965278,1.008704
2020-01-17 23:20:00,16.972222,1.005719
2020-01-17 23:30:00,16.979167,1.007632
2020-01-17 23:40:00,16.986111,1.007705
2020-01-17 23:50:00,16.993056,1.00638
2020-01-18 00:00:00,17.0,1.005002
2020-01-18 00:10:00,17.006944,1.005231
2020-01-18 00:20:00,17.013889,1.004662
2020-01-18 00:30:00,17.020833,1.004868
2020-01-18 00:40:00,17.027778,1.006775
2020-01-18 00:50:00,17.034722,1.005148
2020-01-18 01:00:00,17.041667,1.008637
2020-01-18 01:10:00,17.048611,1.010644
2020-01-18 01:20:00,17.055556,1.00547
2020-01-18 01:30:00,17.0625,1.007512
2020-01-18 01:40:00,17.069444,1.008157
2020-01-18 01:50:00,17.076389,1.008081
2020-01-18 02:00:00,17.083333,1.007084
2020-01-18 02:10:00,17.090278,1.008743
2020-01-18 02:20:00,17.097222,1.008085
2020-01-18 02:30:00,17.104167,1.003777
2020-01-18 02:40:00,17.111111,1.009036
2020-01-18 02:50:00,17.118056,1.009074
2020-01-18 03:00:00,17.125,1.004939
2020-01-18 03:10:00,17.131944,1.006933
2020-01-18 03:20:00,17.138889,1.008538
2020-01-18 03:30:00,17.145833,1.006297
2020-01-18 03:40:00,17.152778,1.009494
2020-01-18 03:50:00,17.159722,1.012711
2020-01-18 04:00:00,17.166667,1.004827
2020-01-18 04:10:00,17.173611,1.003329
2020-01-18 04:20:00,17.180556,1.007531
2020-01-18 04:30:00,17.1875,1.008565
2020-01-18 04:40:00,17.194444,1.006174
2020-01-18 04:50:00,17.201389,1.010373
2020-01-18 05:00:00,17.208333,1.003382
2020-01-18 05:10:00,17.215278,1.00845
2020-01-18 05:20:00,17.222222,1.005191
2020-01-18 05:30:00,17.229167,1.010993
2020-01-18 05:40:00,17.236111,1.011663
2020-01-18 05:50:00,17.243056,1.004753
2020-01-18 06:00:00,17.25,1.005284
2020-01-18 06:10:00,17.256944,1.008794
2020-01-18 06:20:00,17.263889,1.005664
2020-01-18 06:30:00,17.270833,1.006505
2020-01-18 06:40:00,17.277778,1.006669
2020-01-18 06:50:00,17.284722,1.001792
2020-01-18 07:00:00,17.291667,1.006543
2020-01-18 07:10:00,17.298611,1.004839
2020-01-18 07:20:00,17.305556,1.005317
2020-01-18 07:30:00,17.3125,1.010144
2020-01-18 07:40:00,17.319444,1.003379
2020-01-18 07:50:00,17.326389,1.008538
2020-01-18 08:00:00,17.333333,1.005793
2020-01-18 08:10:00,17.340278,1.005776
2020-01-18 08:20:00,17.347222,1.008435
2020-01-18 08:30:00,17.354167,1.007294
2020-01-18 08:40:00,17.361111,1.007854
2020-01-18 08:50:00,17.368056,1.008832
2020-01-18 09:00:00,17.375,1.005567
2020-01-18 09:10:00,17.381944,1.004848
2020-01-18 09:20:00,17.388889,1.003648
2020-01-18 09:30:00,17.395833,1.004281
2020-01-18 09:40:00,17.402778,1.0137
2020-01-18 09:50:00,17.409722,1.009421
2020-01-18 10:00:00,17.416667,1.002914
2020-01-18 10:10:00,17.423611,1.002967
2020-01-18 10:20:00,17.430556,1.00746
2020-01-18 10:30:00,17.4375,1.007605
2020-01-18 10:40:00,17.444444,1.007591
2020-01-18 10:50:00,17.451389,1.005562
2020-01-18 11:00:00,17.458333,1.005867
2020-01-18 11:10:00,17.465278,1.006981
2020-01-18 11:20:00,17.472222,1.006357
2020-01-18 11:30:00,17.479167,1.000574
2020-01-18 11:40:00,17.486111,1.005528
2020-01-18 11:50:00,17.493056,1.003954
2020-01-18 12:00:00,17.5,1.0065
2020-01-18 12:10:00,17.506944,1.013505
2020-01-18 12:20:00,17.513889,1.00694
2020-01-18 12:30:00,17.520833,1.005216
2020-01-18 12:40:00,17.527778,1.008284
2020-01-18 12:50:00,17.534722,1.007165
2020-01-18 13:00:00,17.541667,1.006987
2020-01-18 13:10:00,17.548611,1.007432
2020-01-18 13:20:00,17.555556,1.011034
2020-01-18 13:30:00,17.5625,1.003043
2020-01-18 13:40:00,17.569444,1.007032
2020-01-18 13:50:00,17.576389,1.00351
2020-01-18 14:00:00,17.583333,1.007192
2020-01-18 14:10:00,17.590278,1.003484
2020-01-18 14:20:00,17.597222,1.004714
2020-01-18 14:30:00,17.604167,1.004996
2020-01-18 14:40:00,17.611111,1.00815
2020-01-18 14:50:00,17.618056,1.007983
2020-01-18 15:00:00,17.625,1.002549
2020-01-18 15:10:00,17.631944,1.005776
2020-01-18 15:20:00,17.638889,1.003841
2020-01-18 15:30:00,17.645833,1.002444
2020-01-18 15:40:00,17.652778,1.005023
2020-01-18 15:50:00,17.659722,1.00477
2020-01-18 16:00:00,17.666667,1.011583
2020-01-18 16:10:00,17.673611,1.006573
2020-01-18 16:20:00,17.680556,1.002022
2020-01-18 16:30:00,17.6875,1.004028
2020-01-18 16:40:00,17.694444,1.007968
2020-01-18 16:50:00,17.701389,1.01061
2020-01-18 17:00:00,17.708333,1.001397
2020-01-18 17:10:00,17.715278,1.000636
2020-01-18 17:20:00,17.722222,1.009987
2020-01-18 17:30:00,17.729167,1.006257
2020-01-18 17:40:00,17.736111,1.003085
2020-01-18 17:50:00,17.743056,1.006566
2020-01-18 18:00:00,17.75,0.998613
2020-01-18 18:10:00,17.756944,1.005183
2020-01-18 18:20:00,17.763889,1.005967
2020-01-18 18:30:00,17.770833,1.00743
2020-01-18 18:40:00,17.777778,1.002557
2020-01-18 18:50:00,17.784722,1.005278
2020-01-18 19:00:00,17.791667,1.002722
2020-01-18 19:10:00,17.798611,1.005645
2020-01-18 19:20:00,17.805556,1.00274
2020-01-18 19:30:00,17.8125,1.003929
2020-01-18 19:40:00,17.819444,1.002431
2020-01-18 19:50:00,17.826389,1.00652
2020-01-18 20:00:00,17.833333,1.007009
2020-01-18 20:10:00,17.840278,1.004247
2020-01-18 20:20:00,17.847222,1.004899
2020-01-18 20:30:00,17.854167,1.001153
2020-01-18 20:40:00,17.861111,1.003995
2020-01-18 20:50:00,17.868056,1.004589
2020-01-18 21:00:00,17.875,1.011236
2020-01-18 21:10:00,17.881944,1.001874
2020-01-18 21:20:00,17.888889,1.008284
2020-01-18 21:30:00,17.895833,1.007085
2020-01-18 21:40:00,17.902778,1.005263
2020-01-18 21:50:00,17.909722,1.008927
2020-01-18 22:00:00,17.916667,1.00543
2020-01-18 22:10:00,17.923611,1.005441
2020-01-18 22:20:00,17.930556,1.004304
2020-01-18 22:30:00,17.9375,1.007464
2020-01-18 22:40:00,17.944444,1.007115
2020-01-18 22:50:00,17.951389,1.002777
2020-01-18 23:00:00,17.958333,1.001012
2020-01-18 23:10:00,17.965278,1.00377
2020-01-18 23:20:00,17.972222,1.002245
2020-01-18 23:30:00,17.979167,1.004054
2020-01-18 23:40:00,17.986111,1.007274
2020-01-18 23:50:00,17.993056,1.003004
2020-01-19 00:00:00,18.0,1.004007
2020-01-19 00:10:00,18.006944,1.004227
2020-01-19 00:20:00,18.013889,1.006169
2020-01-19 00:30:00,18.020833,0.998398
2020-01-19 00:40:00,18.027778,1.002465
2020-01-19 00:50:00,18.034722,1.004476
2020-01-19 01:00:00,18.041667,1.006915
2020-01-19 01:10:00,18.048611,1.002651
2020-01-19 01:20:00,18.055556,0.999155
2020-01-19 01:30:00,18.0625,1.005362
2020-01-19 01:40:00,18.069444,1.00219
2020-01-19 01:50:00,18.076389,1.00077
2020-01-19 02:00:00,18.083333,1.002149
2020-01-19 02:10:00,18.090278,1.003214
2020-01-19 02:20:00,18.097222,1.002128
2020-01-19 02:30:00,18.104167,0.998091
2020-01-19 02:40:00,18.111111,1.005813
2020-01-19 02:50:00,18.118056,1.006722
2020-01-19 03:00:00,18.125,1.005129
2020-01-19 03:10:00,18.131944,1.00062
2020-01-19 03:20:00,18.138889,1.002925
2020-01-19 03:30:00,18.145833,1.003377
2020-01-19 03:40:00,18.152778,1.004855
2020-01-19 03:50:00,18.159722,1.004993
2020-01-19 04:00:00,18.166667,1.001451
2020-01-19 04:10:00,18.173611,1.003455
2020-01-19 04:20:00,18.180556,1.004357
2020-01-19 04:30:00,18.1875,1.006817
2020-01-19 04:40:00,18.194444,1.004903
2020-01-19 04:50:00,18.201389,1.005078
2020-01-19 05:00:00,18.208333,1.003278
2020-01-19 05:10:00,18.215278,1.006558
2020-01-19 05:20:00,18.222222,1.00402
2020-01-19 05:30:00,18.229167,1.000806
2020-01-19 05:40:00,18.236111,1.00643
2020-01-19 05:50:00,18.243056,1.004629
2020-01-19 06:00:00,18.25,1.00174
2020-01-19 06:10:00,18.256944,1.001611
2020-01-19 06:20:00,18.263889,1.003514
2020-01-19 06:30:00,18.270833,1.003893
2020-01-19 06:40:00,18.277778,1.003191
2020-01-19 06:50:00,18.284722,1.003438
2020-01-19 07:00:00,18.291667,1.006872
2020-01-19 07:10:00,18.298611,1.005263
2020-01-19 07:20:00,18.305556,1.003023
2020-01-19 07:30:00,18.3125,1.004862
2020-01-19 07:40:00,18.319444,0.999889
2020-01-19 07:50:00,18.326389,1.003427
2020-01-19 08:00:00,18.333333,1.006917
2020-01-19 08:10:00,18.340278,1.001811
2020-01-19 08:20:00,18.347222,1.000198
2020-01-19 08:30:00,18.354167,1.000649
2020-01-19 08:40:00,18.361111,0.999516
2020-01-19 08:50:00,18.368056,1.00024
2020-01-19 09:00:00,18.375,1.001237
2020-01-19 09:10:00,18.381944,0.99861
2020-01-19 09:20:00,18.388889,1.002125
2020-01-19 09:30:00,18.395833,1.004302
2020-01-19 09:40:00,18.402778,0.999738
2020-01-19 09:50:00,18.409722,1.005767
2020-01-19 10:00:00,18.416667,1.003206
2020-01-19 10:10:00,18.423611,1.004467
2020-01-19 10:20:00,18.430556,1.000206
2020-01-19 10:30:00,18.4375,1.003948
2020-01-19 10:40:00,18.444444,0.999043
2020-01-19 10:50:00,18.451389,1.003959
2020-01-19 11:00:00,18.458333,1.002123
2020-01-19 11:10:00,18.465278,1.003037
2020-01-19 11:20:00,18.472222,0.998675
2020-01-19 11:30:00,18.479167,0.999337
2020-01-19 11:40:00,18.486111,1.003028
2020-01-19 11:50:00,18.493056,0.999124
2020-01-19 12:00:00,18.5,1.002613
2020-01-19 12:10:00,18.506944,0.997998
2020-01-19 12:20:00,18.513889,1.003496
2020-01-19 12:30:00,18.520833,0.998254
2020-01-19 12:40:00,18.527778,1.002676
2020-01-19 12:50:00,18.534722,1.00282
2020-01-19 13:00:00,18.541667,0.999474
2020-01-19 13:10:00,18.548611,1.00263
2020-01-19 13:20:00,18.555556,1.001786
2020-01-19 13:30:00,18.5625,0.999748
2020-01-19 13:40:00,18.569444,0.998533
2020-01-19 13:50:00,18.576389,0.996108
2020-01-19 14:00:00,18.583333,1.001848
2020-01-19 14:10:00,18.590278,0.997022
2020-01-19 14:20:00,18.597222,1.001132
2020-01-19 14:30:00,18.604167,1.000194
2020-01-19 14:40:00,18.611111,1.002511
2020-01-19 14:50:00,18.618056,1.000017
2020-01-19 15:00:00,18.625,0.999908
2020-01-19 15:10:00,18.631944,1.002521
2020-01-19 15:20:00,18.638889,1.001488
2020-01-19 15:30:00,18.645833,1.0014
2020-01-19 15:40:00,18.652778,1.001743
2020-01-19 15:50:00,18.659722,0.99669
2020-01-19 16:00:00,18.666667,1.00238
2020-01-19 16:10:00,18.673611,1.001979
2020-01-19 16:20:00,18.680556,0.997865
2020-01-19 16:30:00,18.6875,0.999756
2020-01-19 16:40:00,18.694444,1.000227
2020-01-19 16:50:00,18.701389,0.999949
2020-01-19 17:00:00,18.708333,1.001079
2020-01-19 17:10:00,18.715278,1.003782
2020-01-19 17:20:00,18.722222,1.002867
2020-01-19 17:30:00,18.729167,0.996842
2020-01-19 17:40:00,18.736111,1.001637
2020-01-19 17:50:00,18.743056,1.003363
2020-01-19 18:00:00,18.75,1.000967
2020-01-19 18:10:00,18.756944,1.002687
2020-01-19 18:20:00,18.763889,1.004949
2020-01-19 18:30:00,18.770833,1.002437
2020-01-19 18:40:00,18.777778,1.00046
2020-01-19 18:50:00,18.784722,1.002409
2020-01-19 19:00:00,18.791667,1.000118
2020-01-19 19:10:00,18.798611,0.999775
2020-01-19 19:20:00,18.805556,0.998796
2020-01-19 19:30:00,18.8125,1.003542
2020-01-19 19:40:00,18.819444,0.997547
2020-01-19 19:50:00,18.826389,1.003383
2020-01-19 20:00:00,18.833333,1.000761
2020-01-19 20:10:00,18.840278,0.995973
2020-01-19 20:20:00,18.847222,1.00035
2020-01-19 20:30:00,18.854167,0.99414
2020-01-19 20:40:00,18.861111,1.000913
2020-01-19 20:50:00,18.868056,1.001522
2020-01-19 21:00:00,18.875,0.997787
2020-01-19 21:10:00,18.881944,0.999537
2020-01-19 21:20:00,18.888889,1.004073
2020-01-19 21:30:00,18.895833,0.997883
2020-01-19 21:40:00,18.902778,0.984459
2020-01-19 21:50:00,18.909722,0.99077
2020-01-19 22:00:00,18.916667,0.991932
2020-01-19 22:10:00,18.923611,0.986995
2020-01-19 22:20:00,18.930556,0.989474
2020-01-19 22:30:00,18.9375,0.990259
